Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_SAN,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA,QA
piperaquine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,piperaquine,artenimol,0.025,0.75,0.00157212450960346,9.99999999999996,4.09309671563038,0.0470611886639352,9.99999999999997,6.17947249235462,0,-46.7115009204333,-23.8464075458726,-15.7896129818334,-1
piperaquine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,piperaquine,artenimol,0.0125,0.375,0.000768257837910106,5.91021811282919,1.52058880801116,0.0180024552177747,5.92270793874649,1.41452265789287,0,-27.6402964987905,-4.77103692447584,-0.986406031418662,1
piperaquine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,piperaquine,artesunate,0.05,0.75,0.0217730003500871,9.99999999999998,43.7573904941713,0.0576001903214092,2.15624257647828,0,0,-17.5151374237181,-8.62598659220352,-2.34373100486718,-1
piperaquine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,piperaquine,artesunate,0.05,0.75,0.0135268034535689,9.99999999999992,5.70426912790744,0.0543628596280855,4.79295046943611,1.81282697330077,0,-36.8058053357686,-8.57526555167159,-4.67880637084769,-1
piperaquine_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,piperaquine,artesunate,0.05,0.75,0.0107135655009123,9.99999999999999,11.549668965076,0.0360352779560447,10,3.7273614849896,0,-22.4884688170217,-8.87208479659174,-4.44481304286577,-1
piperaquine_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,piperaquine,methyleneblue,0.0375,0.375,0.00506418475811421,9.99999999999984,1.67940202837001,0.00964819549277813,1.26622992821807,0,0,-76.6483655985746,-57.9879773557205,-50.2778273004182,1
piperaquine_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,piperaquine,methyleneblue,0.075,0.75,0.0357644739606629,10,5.90921941016409,0.0499682535185831,9.99999999999999,4.83482123960381,0,-43.3346349984084,-14.7152226168863,-11.7300710305318,-1
piperaquine_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,piperaquine,methyleneblue,0.075,0.75,0.0138267722310347,4.74969904390523,15.4907760367581,0.0297463604992172,5.07871831521089,9.97009404980845,0,-63.0591535719598,-51.027746301865,-39.2862419899281,-1
pkc412_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,pkc412,artemether,0.05,2.5,0.0133458722710232,9.9999999999999,31.2246670856169,1,0,100,0,-127.768084491475,-127.768084491475,-127.768084491475,-1
pkc412_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,pkc412,artemether,0.05,2.5,0.022799174741748,9.33478114210963,0.418960319191936,0.620069542120351,1.78627483167609,0,0,-25.3020238327416,-1.90472689572924,2.25386098007315,1
pkc412_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,pkc412,artemether,0.05,2.5,0.0135853607440459,2.78820084597149,0,0.432766415661156,6.15081512174989,16.018516174424,0,19.2000724658905,36.2452863430767,43.4466640436687,-1
pkc412_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,pkc412,artenimol,0.025,2.5,0.0019956398591972,9.99999999999998,47.4286381846687,1.24386480736754,9.99999999999999,0,0,85.2912230036959,-6663.51239183426,-6655.56074060394,-1
pkc412_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,pkc412,artenimol,0.025,2.5,0.0015499111734588,9.99999999999991,1.22804014379511,0.510902699957991,2.27936106890122,6.09736071092157,0,-18.5617628363127,5.25569377206615,10.4763988287888,1
pkc412_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,pkc412,artenimol,0.025,2.5,0.00136302222396891,2.59461513829063,4.46236256577337,0.495378668859355,1.74171160534332,0,0,-10.6370886752985,1.01808914571278,16.3772782207518,-1
pkc412_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,pkc412,artesunate,0.05,2.5,0.0120447342937065,9.99999999999973,43.889344830096,2.49999999999999,9.9999999999994,71.3681748732134,0,-197.477631454196,-199.193491075839,-198.32394000774,-1
pkc412_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,pkc412,artesunate,0.05,2.5,0.0168169025557159,6.29722389227845,1.79806073745261,0.628914628823794,1.9424564160152,0.794451580565175,0,-26.8571118986252,-2.48601614275835,1.9089048252953,1
pkc412_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,pkc412,artesunate,0.05,2.5,0.0111677999609939,9.99999999999996,20.3140583357264,0.169946632515035,9.99999999999998,25.9550134259352,0,-23.5393945962661,-14.5501630891651,-0.965486516717405,-1
pkc412_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,pkc412,halofantrine,0.025,1.25,0.001086731320369,2.60392323702408,0,0.233948233534598,2.04865647075087,0,0,16.0026055048919,32.6380766188671,43.6587152204657,1
pkc412_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,pkc412,halofantrine,0.025,1.25,0.000650439350435483,1.34932594307814,0,0.104978609709368,1.14232009258526,0,0,18.5085627931154,9.45348268640725,40.6073804404145,1
pkc412_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,pkc412,halofantrine,0.025,1.25,0.000964121144068983,6.65192214867754,0.137673759757306,0.209978388338173,2.68039095195396,4.23726375489087,0,19.5952163810218,43.3025629877901,46.9322945916217,-3
pkc412_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,pkc412,lumefantrine,0.05,2.5,0.047430951772338,9.99999999999991,0,2.49999999999996,9.99999999999919,85.7413869022708,0,-96.3388305643773,-112.461614926233,-112.393207823461,-1
pkc412_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,pkc412,lumefantrine,0.05,2.5,0.0170480436732411,2.3394636512622,0,0.409678276345131,1.61176335142731,5.93657023303476,0,13.8152230712174,26.3132532517413,40.6425362400852,1
pkc412_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,pkc412,lumefantrine,0.05,2.5,0.00832100210097178,1.77543965069295,8.54595308321558,0.424319675450895,5.22408413668365,13.8813899215768,0,12.7697459490702,26.0550734516403,38.2976556402834,1
pkc412_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,pkc412,mefloquine,0.25,2.5,0.0350713102273211,9.99999999999999,35.6375355542052,0.917026703778785,9.99999999999997,32.6412054991709,0,-174.260303533239,-163.85571089287,-155.34799134501,-1
pkc412_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,pkc412,mefloquine,0.25,2.5,0.0394164507814513,2.98475637716757,0,0.425835204594405,2.25862877752358,2.02894606541834,0,16.0579649002449,35.8205433088726,45.0974044389035,1
pkc412_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,pkc412,mefloquine,0.25,2.5,0.0280806983901364,6.92434888513486,17.3020836696517,0.363504903188041,1.19518586572098,0,0,-3.75441555419655,1.02922328128314,18.8771798275249,-1
pkc412_tafenoquine_PLASMODIUM_FALCIPARUM_3D7,TestData,pkc412,tafenoquine,0.75,2.5,0.264150731422876,9.99999999999999,61.5189034221469,1.05382029091987,2.84761023194174,0,0,-3359.67683423956,-3352.33507956963,-3348.03253896317,-1
pkc412_tafenoquine_PLASMODIUM_FALCIPARUM_DD2,TestData,pkc412,tafenoquine,0.75,2.5,0.170110902495658,2.70213107632253,9.98442146597123,0.416834684693596,2.48179634514636,11.7851287647478,0,-21.310460794316,-7.79478741031985,4.65306063447393,1
pkc412_tafenoquine_PLASMODIUM_FALCIPARUM_HB3,TestData,pkc412,tafenoquine,0.375,1.25,0.0202554784670814,1.25081174944847,2.01872376461067,0.427915039097768,3.39797050315442,0.473966998768277,0,-2.91934953070035,9.91657290513361,22.7850082392488,-3
proguanil_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,proguanil,artemether,0.05,0.175,0.00609698326342531,9.99999999999999,46.2662314157948,0.0573769475171544,1.77244401360291,0,0,13.6505569461495,15.3835735079526,30.5931525102381,-1
proguanil_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,proguanil,artemether,0.05,0.175,0.0187357412118751,9.99999999999999,0,0.0990512980315981,5.45215933599741,27.7173134629887,0,-29.7384901977566,-9.85806050837618,-9.35319744176534,-1
proguanil_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,proguanil,artemether,0.05,0.175,0.0143441212744967,9.99999999999987,6.48702402069929,0.0809702605068538,0.670277688427958,0,0,-19.828484601965,-4.68307719152113,4.25312910023991,-1
proguanil_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,proguanil,artenimol,0.0125,0.0875,0.000725961399761448,1.71289335911466,0,0.022471413070047,0.88003290382635,0,0,25.7047925696072,20.4004064144126,47.9913401740406,1
proguanil_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,proguanil,artenimol,0.025,0.175,0.00277402127425008,10,0.605718907544622,0.0841462549659574,3.62829713937318,28.4813960362903,0,-1148.92742386962,-1136.19766549558,-1134.31704528819,-1
proguanil_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,proguanil,artenimol,0.025,0.175,0.00421851439885348,5.40026111524806,14.6929182562548,0.0999412049675308,5.42519764305251,13.3212591576424,0,-26.9269709793228,-4.80576690413485,-0.976542291274619,-1
proguanil_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,proguanil,artesunate,0.05,0.175,0.0104587666161254,10,26.2682070065772,0.174999999999981,9.99999999999931,74.3227249273078,0,-11753.665480187,-11757.1969278837,-11756.7322373312,-1
proguanil_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,proguanil,artesunate,0.05,0.175,0.011585476052015,5.60071188605698,1.4218136822414,0.0579929267004022,10,18.3467751697964,0,-27.7108910142822,-4.91847760740785,-2.45055481672462,-3
proguanil_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,proguanil,artesunate,0.05,0.175,0.0113779005288828,10,7.21430727575105,0.0784637626558347,2.01216688804413,17.8936152511456,0,-43.4149540260022,-27.4394987102278,-23.1353256747518,-1
proguanil_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,proguanil,atovaquone,0.025,0.175,0.0249999999999997,2.97754891223679,26.2068374826112,0.0706523232774151,5.52285871844672,13.1229089344105,0,-6895.91719760428,-6881.55857379646,-6879.73112792009,-1
proguanil_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,proguanil,atovaquone,0.025,0.175,0.00257833171035743,1.7785106852001,9.00046374907886,0.120655918773655,3.2241783586398,0,0,-12.7696362053247,3.57417719720069,12.2556883248687,1
proguanil_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,proguanil,atovaquone,0.025,0.175,0.00155894000845727,3.54398952827218,17.6544324240333,0.11221354021769,6.66816673180944,0,0,65.4679230212433,87.6252708885544,90.8163491123652,-1
propafenonehydrochloride_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,propafenonehydrochloride,artemether,0.05,10,0.0129175753486547,9.99999999999999,13.7590951401881,2.55755978226656,9.9999999999997,65.3928182365889,0,-255.273868281312,-255.21446571013,-250.043806116209,-1
propafenonehydrochloride_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,propafenonehydrochloride,artemether,0.05,10,0.0252632864428177,10,0,2.18902017233966,2.38125358510423,0,0,-22.6192145166163,6.05517717365384,9.77695944989596,1
propafenonehydrochloride_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,propafenonehydrochloride,artemether,0.05,10,0.013343892786696,9.99999999999991,5.750809805117,2.8064257596658,2.53517976605064,0,0,-21.8994380045149,5.93529800749922,10.4434803506916,-1
propafenonehydrochloride_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,propafenonehydrochloride,artenimol,0.0125,5,0.000679691130378067,1.89892273464958,0,0.69496025380857,2.2221810378812,0,0,9.5431112111778,23.2049051529297,37.0351756665016,1
propafenonehydrochloride_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,propafenonehydrochloride,artenimol,0.025,10,0.00142293393556329,4.50438196192095,0.245032483463248,1.8624689908323,1.90661771463191,0,0,-22.361802158024,-1.23073889511802,5.82488080975227,1
propafenonehydrochloride_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,propafenonehydrochloride,artenimol,0.025,10,0.0011697598591533,4.5712523609815,12.8385494761392,1.73648807318173,2.59634008418649,0,0,-24.9377565093644,-11.4937087708477,0.0586287326584518,-1
propafenonehydrochloride_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,propafenonehydrochloride,artesunate,0.05,10,0.0287471600288454,9.99999999998938,13.159519357771,1,0,100,0,-1.44692674133205,-1.44692674133205,-1.44692674133205,-1
propafenonehydrochloride_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,propafenonehydrochloride,artesunate,0.05,10,0.0174605024276226,5.56161038224043,1.93381131491269,2.19934843185694,2.3469167486182,0,0,-0.43522011354187,24.2634851389471,28.872579544347,-3
propafenonehydrochloride_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,propafenonehydrochloride,artesunate,0.05,10,0.0118302591548352,10,20.5468755272381,3.63194582970993,2.39879987206462,0,0,31.2594673667941,48.6274810972237,55.4300769807441,-1
propafenonehydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,propafenonehydrochloride,halofantrine,0.025,5,0.000845822795566254,2.86211501043224,0.194599797656131,0.86273412047494,2.19309097862161,0,0,3.27496782706309,20.8057233665188,30.3075107740221,1
propafenonehydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,propafenonehydrochloride,halofantrine,0.025,5,0.00131803208451518,4.28962638389141,0.138602630987006,1.10224760226892,3.4431082499984,0,0,6.19664880957312,30.6348956806439,35.1086117230908,-3
propafenonehydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,propafenonehydrochloride,lumefantrine,0.05,10,0.0202619337484805,10,45.3920899935623,5.25926371825785,10,21.7157150224446,0,-333.205713052013,-327.147722674253,-324.380489400639,-1
propafenonehydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,propafenonehydrochloride,lumefantrine,0.05,10,0.0158802385709362,4.46148362197172,3.97068092747772,2.13748878415322,1.91376308386133,0,0,-0.700550429487606,20.7926546519033,28.2914441668701,1
propafenonehydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,propafenonehydrochloride,lumefantrine,0.05,10,0.0135761483605612,3.86819146717997,19.2994980889715,2.66164098128902,3.82351373060383,10.3110858513168,0,-46.2842053679317,-29.3666206242629,-21.9075808443215,-1
propafenonehydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,propafenonehydrochloride,mefloquine,0.25,10,0.0637417422973958,10,26.4443271973267,1.24222211611875,0.800656322686689,0,0,18.1189490950502,20.0290054550973,39.3900874928315,-1
propafenonehydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,propafenonehydrochloride,mefloquine,0.25,10,0.0443417268519152,2.93808372776183,0,2.74461257231229,2.27939720236036,0,0,15.870129683841,36.7444787251075,45.0035406900103,1
propafenonehydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,propafenonehydrochloride,mefloquine,0.25,10,0.034886374378407,3.63867058913066,2.65713642721804,1.53726058944509,3.03298692840844,1.55408695748933,0,-3.23710611664963,18.9397427607841,26.0840565779194,-1
propafenonehydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,propafenonehydrochloride,methyleneblue,0.075,10,0.015496155050693,5.34579747558051,41.5928389729363,7.59950680322242,9.99999999999998,0,0,-170.281740858377,-154.375207040616,-153.706205477293,-1
propafenonehydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,propafenonehydrochloride,methyleneblue,0.075,10,0.0237466742532778,4.23889953671354,2.01175253107064,2.02734183930361,2.65009999582763,0,0,-25.2382827478827,-1.16247824642437,4.34194252046097,1
propafenonehydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,propafenonehydrochloride,methyleneblue,0.075,10,0.0237299358030954,6.86783675727851,17.8151025117622,2.64975371985048,9.99999999999975,14.1792217624307,0,-46.1445938985677,-21.2344647777868,-16.9293550362716,-1
pyronaridine_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,pyronaridine,artemether,0.05,0.175,0.0200843869884178,10,40.1504347067179,0.00423998919679767,4.90966076655841,0,0,49.209832813516,60.45404589093,62.9550775703259,-1
pyronaridine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,pyronaridine,artemether,0.05,0.175,0.0257910075766376,9.99999999999999,1.0476923373591,0.0319794816192432,10,0.225569150373456,0,-23.1179466574885,5.78361700665783,6.15284213191126,-3
pyronaridine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,pyronaridine,artemether,0.05,0.175,0.0110155142175028,10,3.14433407206122,0.0082311879599825,9.99999999999996,1.94801011886224,0,-12.9346497822038,6.64602501084613,8.98936502113944,-1
pyronaridine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,pyronaridine,artenimol,0.025,0.175,0.0148646890722902,1.57834276519754,0,0.00117708727695458,10,51.1466582176241,0,-32.2191602722692,-57.6400436013784,-26.0598519258373,-1
pyronaridine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,pyronaridine,artenimol,0.025,0.175,0.00143656324969659,4.8533150848472,0.830705353939115,0.0318796576670304,10,0.533770526864374,0,-35.5946120565038,-10.2566460323721,-8.93545849240062,-3
pyronaridine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,pyronaridine,artenimol,0.0125,0.0875,0.00058026168762743,3.36693263521889,0.983564408130799,0.00401600510258665,10,0,0,-27.4974446193503,-4.07317738714633,-2.64361152672087,-3
pyronaridine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,pyronaridine,artesunate,0.025,0.0875,0.00266487384479736,8.25066955554671,2.34837847653435,0.00505684708521974,9.99999999999998,0,0,-10.8503832591272,12.4915377541542,14.3662319291992,1
pyronaridine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,pyronaridine,artesunate,0.05,0.175,0.0138714600116832,5.88016039853493,2.26419670726009,0.031573923147773,10,0.473008883534626,0,-30.3065896120866,-3.29290669171277,-2.34584926210343,-3
pyronaridine_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,pyronaridine,artesunate,0.05,0.175,0.00703706990647512,6.77955359079549,10.6847799231188,0.00658913085264758,10,9.78802260070398,0,-32.5468340621419,-14.3523739028893,-3.12792402268033,-1
pyronaridine_chloroquine_PLASMODIUM_FALCIPARUM_3D7,TestData,pyronaridine,chloroquine,0.5,0.175,0.014491436185879,9.9999999999999,60.5003969933874,0.00525995195488815,9.99999999999976,0,0,51.8397436350978,51.1174428320392,58.6730492592274,-1
pyronaridine_chloroquine_PLASMODIUM_FALCIPARUM_DD2,TestData,pyronaridine,chloroquine,0.5,0.175,0.327833289057227,9.99999999999991,3.56472155669347,0.032138505864817,10,0.320135916428926,0,-35.1803320237517,-9.31060856457619,-8.87694131526665,-3
pyronaridine_chloroquine_PLASMODIUM_FALCIPARUM_HB3,TestData,pyronaridine,chloroquine,0.5,0.175,0.0280064049060404,9.99999999999996,8.11330289783918,0.0079539227076967,10,0,0,-5.77599593788278,13.5993900564544,15.1557601883142,-1
pyronaridine_gramicidin_PLASMODIUM_FALCIPARUM_3D7,TestData,pyronaridine,gramicidin,0.01,0.175,1,0,100,0.00822941230954423,9.99999999999999,38.1370199770949,0,-319.07037970142,-319.07037970142,-319.07037970142,-1
pyronaridine_gramicidin_PLASMODIUM_FALCIPARUM_DD2,TestData,pyronaridine,gramicidin,0.01,0.175,5.73588270649998e-05,1.96843136707526,0,0.0271678726131435,9.99999999999994,1.29291035539915,0,-9.09011999612962,0.975851994095443,3.0129619947971,1
pyronaridine_gramicidin_PLASMODIUM_FALCIPARUM_HB3,TestData,pyronaridine,gramicidin,0.01,0.175,3.08322193147326e-05,1.67216228491687,0,0.0248042391019754,9.99999999999979,1.05998902276304,0,-8.04794942339129,-3.20713559692139,-1.24529878267115,1
quisinostathydrochloride_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,artemether,0.05,0.05,0.0467758573404313,9.99999999999999,0,0.010076436156704,10,11.4753067520062,0,-139.504228982565,-129.38500062971,-128.21557223612,-1
quisinostathydrochloride_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,artemether,0.05,0.05,0.0328909805999973,5.49470817441888,0,0.00518197711562813,3.87122308309761,1.29507953042858,0,-7.91198045903161,18.2040584225478,20.5566179035038,1
quisinostathydrochloride_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,quisinostathydrochloride,artemether,0.05,0.05,0.0268648509067696,3.6810775185507,18.4535395013267,0.00405307531181949,2.29052625543934,0,0,-13.4884116283554,3.06836705869923,9.94290965591643,-1
quisinostathydrochloride_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,artenimol,0.025,0.05,0.00223884618711648,6.25632686502078,23.2231982281085,1,0,100,0,-4632.50187420157,-4632.50187420157,-4632.50187420157,-1
quisinostathydrochloride_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,artenimol,0.025,0.05,0.0028205724847568,8.47634443921282,1.81409666661518,0.00486824262452308,2.3627971081088,0,0,-14.4597656683111,8.18044885786427,13.1419499735851,1
quisinostathydrochloride_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,quisinostathydrochloride,artenimol,0.025,0.05,0.0027403251424773,4.81314653596629,4.84113957163806,0.00430238006041153,2.41745531231587,8.46127961851834,0,-29.6988952401872,-13.698608526993,-3.23250717548112,-1
quisinostathydrochloride_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,artesunate,0.025,0.025,0.00408483726902416,6.96869501815962,0.801534853011077,0.00192348758802567,3.75720441045411,2.03775961871031,0,-27.4146375261706,-1.21481020679524,1.75002439571979,1
quisinostathydrochloride_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,artesunate,0.05,0.05,0.014822791235526,7.30756641877443,2.18088950933789,0.00610449866215747,3.62531482967345,0.739079434978857,0,-38.9406134163899,-10.7948821848206,-8.01171904419641,-3
quisinostathydrochloride_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,quisinostathydrochloride,artesunate,0.05,0.05,0.00846981449075668,4.35540521082381,14.8732906953857,0.00507646046229403,1.66952833358095,0,0,16.2496639653657,27.4205137357937,40.6808512919891,-1
quisinostathydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,halofantrine,0.025,0.025,0.0010290478382888,3.85321329178562,1.0993147450723,0.00201054560280842,2.95289567942709,0.633652638055482,0,-15.717367874758,4.88774592832065,11.7963756408597,1
quisinostathydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,halofantrine,0.025,0.025,0.000970466997158744,2.16292683121296,0.265768767457442,0.00247515281122003,2.78249219697328,0.96324790035533,0,-22.3522260258846,-6.42443530992726,4.29410859924075,1
quisinostathydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,lumefantrine,0.05,0.05,0.0190668993190042,10,72.4682096900532,1,0,100,0,-6407.65112993019,-6407.65112993019,-6407.65112993019,-1
quisinostathydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,lumefantrine,0.05,0.05,0.0146060192046034,3.48106370593547,0.528403995736854,0.0050907921689941,3.83233739455707,1.31334361167992,0,-28.4373800168632,-4.15139063705703,0.519772984935893,1
quisinostathydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,quisinostathydrochloride,lumefantrine,0.05,0.05,0.0122115189475616,2.05335913753912,5.11765328468075,0.00415670350509828,2.70920465102804,9.82212085407418,0,-19.2231694976741,-7.84972172926627,6.80363079386168,-1
quisinostathydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,mefloquine,0.125,0.025,0.0123148424535,1.82498933879193,0,0.00171370067714319,3.12457625203534,0.307378125959756,0,-15.2104922147798,2.13441861677181,12.7912896074358,1
quisinostathydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,mefloquine,0.25,0.05,0.0222392037085804,0.713639646499975,0,0.00481777486896587,2.60969290608076,0,0,-40.9753741747306,-41.675141359022,-19.2205739584588,1
quisinostathydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,quisinostathydrochloride,mefloquine,0.25,0.05,0.00886654128019238,5.88426941036304,18.4007387233495,0.00368910421018458,2.6667107839252,13.2397585898316,0,-124.329231543502,-126.3698308437,-101.375294953001,-1
quisinostathydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,methyleneblue,0.075,0.05,0.0135443070071071,10,52.5407011757253,0.00665316158808291,9.99999999999982,17.3973875570992,0,-102.47168107907,-96.0845326944428,-87.8571988353983,-1
quisinostathydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,methyleneblue,0.075,0.05,0.0206053485538603,6.51076055785542,4.37617453025009,0.00433617468404433,4.24469336635575,1.77935816567625,0,-63.1683550835663,-37.2915905098603,-33.6721886807086,1
quisinostathydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,quisinostathydrochloride,methyleneblue,0.075,0.05,0.0182388729235528,9.99999999999996,9.39745719193319,0.00360745880992005,3.84319342463315,3.38744447704452,0,-42.3859573788164,-20.6817136761298,-15.0817013795247,-1
quisinostathydrochloride_proguanil_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,proguanil,0.175,0.05,0.0677794677551001,10,92.5351690598629,0.0477155030184741,9.99999999999994,0,0,-191.240146104056,-205.055519249559,-204.839820404973,-1
quisinostathydrochloride_proguanil_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,proguanil,0.175,0.05,0.105009703560535,9.99999999999988,48.1834631129093,0.00512322604815475,4.00075932107484,1.15991735078065,0,-40.056248772155,-25.3122389720157,-23.2501660272336,1
quisinostathydrochloride_proguanil_PLASMODIUM_FALCIPARUM_HB3,TestData,quisinostathydrochloride,proguanil,0.175,0.05,0.0870525998525583,1.63237405799846,8.75865763999274,0.00503650273058654,3.36863135096748,7.34554496681065,0,-20.8458594691812,-7.50998371194487,2.3706590709046,-1
quisinostathydrochloride_tafenoquine_PLASMODIUM_FALCIPARUM_3D7,TestData,quisinostathydrochloride,tafenoquine,0.75,0.05,0.080518341278885,9.99999999999994,58.2187285597802,0.00704324709802075,9.99999999999987,61.2335975054973,0,-7509.18682938877,-7517.10135476927,-7497.80432571969,-1
quisinostathydrochloride_tafenoquine_PLASMODIUM_FALCIPARUM_DD2,TestData,quisinostathydrochloride,tafenoquine,0.75,0.05,0.170557232062776,2.50156554804995,8.3416767994205,0.00378337801451847,3.67054542396638,1.41291757526184,0,-16.8946293110717,1.91973482053249,9.73172306981524,1
quisinostathydrochloride_tafenoquine_PLASMODIUM_FALCIPARUM_HB3,TestData,quisinostathydrochloride,tafenoquine,0.375,0.025,0.0222720621717462,1.71704747521704,7.60237069444134,0.00278781544792941,9.99999999999999,1.87173374017229,0,-53.745104159369,-37.262959238908,-29.9912632212233,1
