Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_WEIGHTED_SAN,SUM_SYN_ANT_WEIGHTED_LOEWE,SUM_SYN_ANT_WEIGHTED_BLISS,SUM_SYN_ANT_WEIGHTED_HSA,QA
bix01294_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,bix01294,mefloquine,0.25,0.5,0.0161544652159222,3.25769395591472,15.608529758792,0.0240188601274346,6.88203894215953,3.34808941209523,0,-13.2248402169573,-6.89255465705741,-0.56754705050939,-1
bix01294_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,bix01294,methyleneblue,0.075,0.5,0.0102152385141478,9.99999999999907,45.2676694818637,1,0,100,0,-3178.54098790888,-3178.54098790888,-3178.54098790888,-1
bix01294_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,bix01294,methyleneblue,0.075,0.5,0.0203146502021028,4.28732101489124,0.967770574905152,0.0816146179247505,7.55374126398282,1.24242317142938,0,-14.0233564486908,2.18552892553381,3.17191297772366,1
bix01294_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,bix01294,methyleneblue,0.075,0.5,0.0146439457611192,9.99999999999999,16.5814904429706,0.0288843572616664,4.02899320889039,7.79381425588597,0,-16.2721125065209,-6.01936770401974,-3.43840398808695,-1
bix01294_nanchangmycin_PLASMODIUM_FALCIPARUM_3D7,TestData,bix01294,nanchangmycin,0.005,0.25,0.00034901751553411,2.41218338785038,0,0.0153173463005874,3.99740810352398,0,0,-19.0504366239924,-4.11668366048679,-0.0832515689047613,1
bix01294_nanchangmycin_PLASMODIUM_FALCIPARUM_DD2,TestData,bix01294,nanchangmycin,0.01,0.5,0.00193823101295457,1.63944495190445,0,0.0768073340611058,7.75138506607379,2.03600556325051,0,-15.6046918884149,1.6340913215289,4.03862697852569,1
bix01294_nanchangmycin_PLASMODIUM_FALCIPARUM_HB3,TestData,bix01294,nanchangmycin,0.01,0.5,0.000589055549751197,9.99999999999828,29.7701516363824,0.0338670417056551,9.9999999999999,15.2022549270817,0,-57.5738994441492,-44.744090343948,-37.8682671016871,-1
calhex231_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,calhex231,artemether,0.05,10,0.019773222404841,9.99999999999998,76.0429278911046,1,0,100,0,-10448.8918023599,-10448.8918023599,-10448.8918023599,-1
calhex231_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,calhex231,artemether,0.05,10,0.0155027344087253,9.99999999999997,0.056410830245307,5.9551577360754,1.84974457330562,8.92655887734118,0,-14.3528423850119,-2.7699440355356,-1.96465363203208,1
calhex231_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,calhex231,artemether,0.05,10,0.0169330043155107,10,11.7180004152415,9.99999999999992,9.99999999999993,8.93256071070002,0,-55.330684802016,-51.0962511388192,-50.7755226184534,-1
calhex231_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,calhex231,artenimol,0.025,10,0.00737441276393452,3.06618172619437,18.8353967380284,0.125970035915951,9.99999999999994,74.3669409220377,0,95.9828514194074,80.3383196872889,97.8833267552029,-1
calhex231_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,calhex231,artenimol,0.025,10,0.00181840378453854,3.97766053859205,0.720613273597748,7.05380356464242,2.20705106015093,0,0,-23.4042100633744,-9.69272711400467,-7.16917604862583,1
calhex231_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,calhex231,artesunate,0.05,10,0.0202787937752492,4.46290878483107,0.919362399906698,5.76420159742409,1.97294074629199,1.28048078863581,0,-20.0883912857242,-7.23211014262078,-4.43592150748476,1
calhex231_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,calhex231,artesunate,0.05,10,0.011245743395804,10,21.5871132604813,9.72123264533878,9.99999999999997,0,0,-109.161769912449,-100.747312063324,-99.8057345565477,-1
carfilzomib_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,carfilzomib,artemether,0.05,0.1,0.0280669796313042,9.99999999999926,53.9754628573609,1,0,100,0,-365.545255966345,-365.545255966345,-365.545255966345,-1
carfilzomib_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,carfilzomib,artemether,0.05,0.1,0.019274310500718,10,0.105393426354616,1,0,100,0,-66.1822570880541,-66.1822570880541,-66.1822570880541,-1
carfilzomib_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,carfilzomib,artemether,0.05,0.1,0.0137324929194811,9.99999999999951,14.0493995788168,1,0,100,0,-90.8399166036535,-90.8399166036535,-90.8399166036535,-1
carfilzomib_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,carfilzomib,artenimol,0.025,0.1,0.00568779708019365,5.85710200652996,59.2495962183119,0.00144270443876925,2.60118340963449,56.3658913793278,0,59.9363474049913,37.7272426028186,65.2638051123388,-1
carfilzomib_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,carfilzomib,artenimol,0.0125,0.05,0.000813415350053414,3.4712863962133,0,0.0164313548201695,9.99999999999999,1.12553508712289,0,-24.8313107541551,-3.94741394170646,-2.90538093354811,-3
carfilzomib_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,carfilzomib,artenimol,0.0125,0.05,0.000838766066193726,4.34765182327869,0.764165422518365,0.0130870952336211,9.99999999999986,0.149450564190307,0,-12.0997598991692,3.63345026150369,5.77670398392437,-3
carfilzomib_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,carfilzomib,artesunate,0.025,0.05,0.00218808938022225,4.91635520349579,1.72577399878398,0.0103140701243752,6.82832439390034,0,0,-6.98587800950087,4.99527980208431,6.65501848813695,-3
carfilzomib_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,carfilzomib,artesunate,0.05,0.1,0.0200845200962846,4.54012413782458,1.36791578995379,0.0999999999999993,9.99999999999982,85.4876813076812,0,-24.6177147972011,-21.4039917474424,-21.1722621723298,1
carfilzomib_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,carfilzomib,artesunate,0.05,0.1,0.0140670955723664,3.8518801225468,20.329960735658,1,0,100,0,-99.1151902750783,-99.1151902750783,-99.1151902750783,-1
carfilzomib_ink128_PLASMODIUM_FALCIPARUM_3D7,TestData,carfilzomib,ink128,0.0875,0.05,0.0753421657288432,9.99999999999992,3.98716316948098,0.0117240398928121,10,1.29323956307579,0,-48.8277254070439,-31.6552014625407,-31.3131741865704,-1
carfilzomib_ink128_PLASMODIUM_FALCIPARUM_DD2,TestData,carfilzomib,ink128,0.175,0.1,0.175,9.99999999999966,58.651770492106,1,0,100,0,-27.8824359818596,-27.8824359818596,-27.8824359818596,1
carfilzomib_ml238_PLASMODIUM_FALCIPARUM_3D7,TestData,carfilzomib,ml238,0.05,0.1,1,0,100,1,0,100,0,-8649.63102325571,-8649.63102325571,-8649.63102325571,-1
carfilzomib_ml238_PLASMODIUM_FALCIPARUM_DD2,TestData,carfilzomib,ml238,0.05,0.1,1,0,100,1,0,100,0,-13.8389474707272,-13.8389474707272,-13.8389474707272,1
carfilzomib_ml238_PLASMODIUM_FALCIPARUM_HB3,TestData,carfilzomib,ml238,0.025,0.05,0.0142962417613774,1.33073916562169,5.79898346166709,0.0188690886986536,9.99999999999999,0,0,-35.804833569454,-24.8687604242272,-24.2152403010887,-3
chloroquine_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,chloroquine,halofantrine,0.025,0.375,0.00108834103278338,5.05813430043635,0.537333129801121,0.0232721892668534,9.99999999999998,0.237456326894536,0,-30.8703044762026,-9.71134375523424,-8.5171312218775,-3
chloroquine_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,chloroquine,lumefantrine,0.025,0.375,0.00376236431932199,2.48363402844295,0,0.0293207976268651,8.90724805712254,0.482137352415535,0,-26.2949868317177,-7.2129657738929,-6.55683420220782,1
chloroquine_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,chloroquine,lumefantrine,0.05,0.75,0.0133937228503779,2.60301611668186,0,0.278931048797256,6.20972882408888,1.72983363610609,0,-26.2024880056322,-9.74151572570252,-8.05950343239248,1
chloroquine_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,chloroquine,lumefantrine,0.05,0.75,0.0098345834383839,2.34963594221371,0.93493005386221,0.00873628309105563,8.43722781867111,9.02479855868911,0,-33.2948182992761,-26.6242041939322,-20.6919150032423,-3
cinacalcethydrochloride_chloroquine_PLASMODIUM_FALCIPARUM_DD2,TestData,cinacalcethydrochloride,chloroquine,0.5,10,0.497750062888606,10,0,8.14318635703279,1.7523913932283,0,0,-17.3658749163445,-8.99634237326449,-8.65638444667887,1
cinacalcethydrochloride_chloroquine_PLASMODIUM_FALCIPARUM_HB3,TestData,cinacalcethydrochloride,chloroquine,0.5,10,0.0282568248192752,10,7.47371486741136,7.82746660752802,3.6268467319973,0,0,-28.2306727550267,-13.6234170139908,-12.1995120351645,-1
cinacalcethydrochloride_ml238_PLASMODIUM_FALCIPARUM_3D7,TestData,cinacalcethydrochloride,ml238,0.025,5,0.00460752768635816,1.05519769544509,0,2.56887560108358,2.63526995986724,0,0,-13.2368452275638,-7.66294155941992,0.771501818102021,1
cinacalcethydrochloride_ml238_PLASMODIUM_FALCIPARUM_DD2,TestData,cinacalcethydrochloride,ml238,0.05,10,0.0222420756326534,1.44575664547704,0,9.23920984718448,3.07490513674972,0,0,-5.84973892212453,-0.359833673042267,2.49685880798923,1
cinacalcethydrochloride_ml238_PLASMODIUM_FALCIPARUM_HB3,TestData,cinacalcethydrochloride,ml238,0.05,10,0.00694525165427039,1.94105275194655,16.1417311973928,8.14495579253396,2.87809931026733,0,0,-17.089601890853,-10.3532366241392,-6.26812061121152,-1
cinacalcethydrochloride_piperaquine_PLASMODIUM_FALCIPARUM_3D7,TestData,cinacalcethydrochloride,piperaquine,0.75,10,0.0528761471261642,9.99999999999978,47.4165677604424,0.148866293397056,8.02757565981569,50.9536917988008,0,-9494.49280055447,-9527.42058142383,-9487.36837111726,-1
cinacalcethydrochloride_piperaquine_PLASMODIUM_FALCIPARUM_HB3,TestData,cinacalcethydrochloride,piperaquine,0.375,5,0.0138470275654265,9.3976074033911,0.246217355186262,4.99999999999914,9.99999999994735,29.7842436051745,0,-35.4964096251432,-18.2725340803808,-17.9853253042058,-1
clindamycin_chloroquine_PLASMODIUM_FALCIPARUM_3D7,TestData,clindamycin,chloroquine,0.375,5,0.0271458869572559,8.26828839890206,0,0.031775917331344,3.75598913930046,24.4746543490818,0,1.79891595707902,4.09737304344686,7.16520955656115,1
clindamycin_chloroquine_PLASMODIUM_FALCIPARUM_DD2,TestData,clindamycin,chloroquine,0.375,5,0.241645190662736,9.99999999999999,58.2305442370693,0.0381545333946453,1.70494973512872,30.4521054564074,0,40.6012883498301,37.5131587777435,42.0719092221623,-1
clobetasonebutyrate_decoquinate_PLASMODIUM_FALCIPARUM_3D7,TestData,clobetasonebutyrate,decoquinate,0.125,5,0.00283518760098341,1.30266062243742,1.534257323809,0.991738899431886,1.31085374219793,0,0,1.01018293148233,-2.92399629677152,14.7245590254705,1
clobetasonebutyrate_decoquinate_PLASMODIUM_FALCIPARUM_DD2,TestData,clobetasonebutyrate,decoquinate,0.125,5,0.0027534038036163,1.3795055553952,2.45298138026523,1.83332989731333,1.9857712173203,4.47139014203606,0,-31.0839383368901,-28.2646102918344,-16.8033356387462,1
clobetasonebutyrate_decoquinate_PLASMODIUM_FALCIPARUM_HB3,TestData,clobetasonebutyrate,decoquinate,0.125,5,0.0032125675182071,2.64223893196609,5.07286635098823,1.61407124007876,2.62144336610421,0,0,-13.9428426448659,-6.69785194799663,0.125599963556999,1
clobetasonebutyrate_ml238_PLASMODIUM_FALCIPARUM_3D7,TestData,clobetasonebutyrate,ml238,0.025,5,0.00288886461366719,1.09011662560322,0,1.23468145330527,1.34766516272625,0,0,18.2961576090093,13.1684349586374,32.979151741117,1
clobetasonebutyrate_ml238_PLASMODIUM_FALCIPARUM_DD2,TestData,clobetasonebutyrate,ml238,0.025,5,0.0111306022884431,1.27205444490527,0,1.66368282355666,2.33446191513266,0,0,-9.08285505744622,-3.56548237778331,5.38569571617245,1
clobetasonebutyrate_ml238_PLASMODIUM_FALCIPARUM_HB3,TestData,clobetasonebutyrate,ml238,0.025,5,0.0161257834423503,1.30164008964213,0,2.17049393574946,4.06982726970715,7.58851665379037,0,5.84841833625143,14.1967745705221,19.6962862504437,1
clobetasonebutyrate_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,clobetasonebutyrate,nitd609,0.005,5,0.000878904406451002,4.37101422067226,0,0.828851846535737,1.19533407099757,0,0,-30.3133950836782,-18.0270722805857,-12.2720713590635,1
clobetasonebutyrate_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,clobetasonebutyrate,nitd609,0.005,5,0.00154760685663479,6.11248978896808,0.511277162918966,1.14731151647919,1.43236922371418,0,0,-64.7275539804215,-46.9615702862544,-42.3666644279426,-3
cycloheximide_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,cycloheximide,artemether,0.05,1,0.040317542381272,7.3090229629281,0,0.990022567660331,9.99999999999996,0,0,-68.5188403173326,-60.5075387992904,-60.376879860423,-1
cycloheximide_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,cycloheximide,artemether,0.05,1,0.0312766031585821,9.99999999999952,3.10701399265926,0.448695850139997,3.0250612797798,7.96060755856823,0,-69.7207680608558,-53.0386975207813,-52.5017675322307,-1
cycloheximide_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,cycloheximide,artemether,0.05,1,0.0138931667596286,2.12102092634127,0,0.318886822543034,1.88273877160055,3.39013189204889,0,-12.3360563263277,-4.84077691777394,2.2183277254568,-1
cycloheximide_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,cycloheximide,artenimol,0.0125,0.5,0.000403486611577803,0.949592721394838,0,0.100795090888248,0.932347135171902,0,0,-14.5458464372884,-29.1733026224387,-1.20321984093212,1
cycloheximide_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,cycloheximide,artenimol,0.025,1,0.00156145888966417,5.61115844123837,2.58437178602153,0.470983449342284,2.3361078451388,0,0,-9.97320560761728,0.466156902758271,3.50722739996454,-1
cycloheximide_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,cycloheximide,artenimol,0.025,1,0.00120600434578988,2.00796630703162,1.86829832982721,0.299762163710105,1.51855126272359,0,0,-18.2712282388463,-12.9734900460974,-2.4999532769556,1
cycloheximide_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,cycloheximide,artesunate,0.05,1,0.0499999999999989,9.99999999999901,11.9567953764465,0.828811402056208,9.99999999999998,0,0,-55.4710973908292,-64.3964460071234,-64.2982112014798,-1
cycloheximide_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,cycloheximide,artesunate,0.05,1,0.0169689955568181,9.03841128716885,5.50326903742746,0.357253762110067,1.54276596820523,0,0,-39.1956152839275,-23.9658041873669,-22.4155305236825,-1
cycloheximide_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,cycloheximide,artesunate,0.05,1,0.00581350250531585,10,16.2368462793942,0.178467393828297,0.923731918461428,0,0,-43.0877522085036,-37.4187156362432,-27.0905836169789,-1
cycloheximide_ink128_PLASMODIUM_FALCIPARUM_3D7,TestData,cycloheximide,ink128,0.0875,0.5,0.0772068938555253,9.99999999999997,0,0.161045833535481,1.64204730736034,0,0,-32.9677778270986,-18.9978716836405,-18.0620343396704,-3
cycloheximide_ink128_PLASMODIUM_FALCIPARUM_DD2,TestData,cycloheximide,ink128,0.175,1,0.175,9.99999999999998,12.4708667359553,0.493579670012099,2.15425659368865,0,0,-12.0152281803863,-1.99518161879182,-0.876428686503064,1
cycloheximide_ink128_PLASMODIUM_FALCIPARUM_HB3,TestData,cycloheximide,ink128,0.175,1,0.155955612059348,9.99999999999998,0,0.501949039189787,2.90712648155167,0,0,-77.5988146678366,-66.6178660735116,-66.0270184916076,-1
cycloheximide_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,cycloheximide,methyleneblue,0.075,1,0.0152178172963212,5.16295820462076,1.39935646174529,0.0394768509779317,10,30.804580943748,0,-73.7329479408777,-62.3279204199205,-56.9692803942896,1
cycloheximide_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,cycloheximide,methyleneblue,0.075,1,0.0120654653235503,4.04482023223749,1.77629377357578,0.289718644195969,1.49906412343778,0,0,-27.4253892668591,-13.3035613436892,-8.98212172269928,1
decoquinate_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,decoquinate,atovaquone,0.025,0.25,1,0,100,0.021312855566362,10,53.4768828639947,0,39.2833286075482,39.2833286075482,39.2833286075482,-1
decoquinate_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,decoquinate,atovaquone,0.025,0.25,0.00386791428741102,1.82858798519904,5.12070305808536,0.00928317864840111,3.33650581003316,2.22841511788319,0,2.33913474328328,8.43263690427091,14.3074597033263,1
decoquinate_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,decoquinate,atovaquone,0.025,0.25,0.000690186999724117,4.09034944139655,27.1167140081043,0.0101734437999977,7.33913495897984,8.04187455851366,0,-0.656691299723338,2.23646559288711,9.70829356354854,-1
decoquinate_gramicidin_PLASMODIUM_FALCIPARUM_3D7,TestData,decoquinate,gramicidin,0.005,0.125,5.47417251427033e-05,4.29550297978624,0.880883788997155,0.00340063106049306,1.69721950223167,4.23579210558169,0,5.48535071212049,7.63341184933261,16.1161610100564,1
decoquinate_gramicidin_PLASMODIUM_FALCIPARUM_DD2,TestData,decoquinate,gramicidin,0.01,0.25,0.00025376711015215,10,1.46991624897587,0.00689134467709671,2.88681830189715,4.8096716489788,0,-11.1841878949536,-0.0339906871104816,4.14647061093309,1
decoquinate_gramicidin_PLASMODIUM_FALCIPARUM_HB3,TestData,decoquinate,gramicidin,0.005,0.125,2.65647611511829e-05,2.1998419474161,0.275546606574623,0.00607334168842429,2.7034011427613,5.56383423909233,0,4.08719348082139,2.8544554176913,10.6357036064071,1
decoquinate_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,decoquinate,lumefantrine,0.05,0.25,0.0135906318859972,3.20565143854877,0,0.00739956849406462,2.73983735592429,4.66919455414923,0,-6.04567877582747,2.93511066685069,7.76360258663035,1
decoquinate_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,decoquinate,lumefantrine,0.05,0.25,0.0131330781339199,9.99999999999988,21.381901922605,0.0036084236146666,9.99999999999998,18.8809401922508,0,-6.843270419772,-4.23096372468383,3.9556723709797,-1
decoquinate_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,decoquinate,nitd609,0.005,0.125,0.000557084876795105,5.12479956412169,1.02265343539047,0.00383662694601304,2.04995995813057,2.77975637004255,0,-4.60336043864881,3.1922894486017,8.25591922862657,1
decoquinate_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,decoquinate,nitd609,0.01,0.25,0.00315612318182107,8.56905771616596,0,0.00667627797709048,2.25680532079005,3.27867763805631,0,-13.913252146695,-1.0443649490681,0.501066349167169,1
decoquinate_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,decoquinate,nitd609,0.01,0.25,0.00183760444593601,5.3162080964723,23.9929214877602,0.0033945355737205,10,26.7162444145936,0,-11.0071260511044,-10.7065779561296,0.722586327165949,-1
elactocin_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,elactocin,artemether,0.025,0.1875,0.011141503540337,2.26174064328018,0,1,0,100,0,2.06083343704978,2.06083343704978,2.06083343704978,-1
elactocin_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,elactocin,artemether,0.05,0.375,0.0345501696117888,9.99999999999993,25.3063946671105,0.375,9.99999999999992,94.1394737086584,0,-5.85249890879394,-6.67412450766791,-6.65124160694251,1
elactocin_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,elactocin,artemether,0.05,0.375,0.0234389715614304,9.99999999999991,8.82388810026812,0.374999999999984,9.99999999999942,86.0870461704758,0,-76.801011980075,-87.4893560767146,-87.4219349387138,-1
elactocin_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,elactocin,artenimol,0.025,0.375,0.00167373862289177,2.89074026422915,1.10084897561536,1.46487500231802e-05,0.100000000000023,78.3235534617846,0,-25.0939420081721,-32.0084919494627,-24.6533040118906,-1
elactocin_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,elactocin,artesunate,0.05,0.375,0.00973669055715598,10,45.5658964760132,0.343400229322582,5.24224777862889,0,0,49.288765985233,52.2553059980542,54.2929348787178,-1
elactocin_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,elactocin,artesunate,0.05,0.375,0.0145777856911199,9.99999999999963,2.29628471437073,0.374999999999997,9.99999999999992,48.355837339339,0,-23.3969593149321,-18.684976767494,-18.5320722618662,-1
elactocin_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,elactocin,artesunate,0.05,0.375,0.00736916523101092,3.35226982312144,9.26503669164114,0.237027406963264,9.99999999997629,73.5173489178765,0,1.24343472879326,3.77665387884992,4.58057073692268,1
elactocin_ml238_PLASMODIUM_FALCIPARUM_3D7,TestData,elactocin,ml238,0.025,0.1875,0.00373996981173171,1.08439510682899,0,1,0,100,0,-16.7663115580143,-16.7663115580143,-16.7663115580143,1
elactocin_ml238_PLASMODIUM_FALCIPARUM_DD2,TestData,elactocin,ml238,0.05,0.375,1,0,100,0.374999999999946,9.99999999999962,78.854298983006,0,-46.6717446470374,-46.6717446470374,-46.6717446470374,-1
emetine_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,emetine,artemether,0.05,0.75,0.00992685103033193,9.07280423769839,7.79848587698118,0.0850157098940597,9.99999999999998,31.6758418923124,0,-15130.1687067825,-15118.614665683,-15116.0985153893,-1
emetine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,emetine,artemether,0.05,0.75,0.0120574506581853,4.94856487259423,0,0.106714462688231,4.21792650145339,1.75309854137711,0,-12.8184086919793,2.89027894299718,4.73726018871543,1
emetine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,emetine,artemether,0.05,0.75,0.00947757071452059,2.6647099372802,5.31458901774894,0.0973577198855635,9.99999999999998,9.28780774816737,0,-30.8163091934338,-15.2124971295108,-11.834136420099,-1
emetine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,emetine,artenimol,0.025,0.75,0.0249999999999989,9.99999999999992,87.6539146326645,0.151381882548451,2.59580440124788,0,0,53.9550537348567,55.8866897306756,56.4440964302762,-1
emetine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,emetine,artenimol,0.025,0.75,0.00134515212690994,4.26869716049615,0.190231196632368,0.130967874131996,4.79525927500225,2.90175403847841,0,-19.633535599349,-2.50902513282533,-0.860607561355954,1
emetine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,emetine,artenimol,0.025,0.75,0.000470812550938526,7.71252965367886,22.4517785600824,0.117045960514995,4.69695510305108,0.747114839505036,0,-5.51504026232668,5.6948160045537,11.6790086691673,-1
emetine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,emetine,artesunate,0.05,0.75,0.0187123837740012,9.99999999999956,22.8607601683109,0.325438532039328,9.9999999999129,64.8713264681192,0,8.51432442231348,12.9930777183803,14.0961989018635,-1
