drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,sample,variable,value
0.0,CIP,0.0,ERY,7.33e-05,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9966721332119373
0.0,CIP,0.0,ERY,0.00015333,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9972209497695047
0.0,CIP,0.0,ERY,0.00030666,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9969896280189832
0.0,CIP,0.0,ERY,0.00061999,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.0008190975413522
0.0,CIP,0.0,ERY,0.0012,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9948091189170535
0.0,CIP,0.0,ERY,0.0025332,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9706429371041645
0.0,CIP,0.0,ERY,0.0050661,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.8342726729955464
0.0,CIP,0.0,ERY,0.010265,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.5502798840042217
0.0,CIP,0.0,ERY,0.020925,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.32054678348085247
0.0,CIP,0.0,ERY,0.042231,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.21627879769532588
0.0,CIP,0.0,ERY,0.085454,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.0
0.0,CIP,0.0,ERY,0.173,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.04062584676530013
0.0,CIP,0.0,ERY,0.0,FUD,0.00026667,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9732916483138331
0.0,CIP,0.0,ERY,0.0,FUD,0.0008,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9897942021664706
0.0,CIP,0.0,ERY,0.0,FUD,0.0013333,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9876796926538202
0.0,CIP,0.0,ERY,0.0,FUD,0.0026667,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.995978577419388
0.0,CIP,0.0,ERY,0.0,FUD,0.0050667,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9714050082633902
0.0,CIP,0.0,ERY,0.0,FUD,0.0098666,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9644798576673309
0.0,CIP,0.0,ERY,0.0,FUD,0.018666,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9730359778368292
0.0,CIP,0.0,ERY,0.0,FUD,0.035466,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.998802858655326
0.0,CIP,0.0,ERY,0.0,FUD,0.069331,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.990115400888458
0.0,CIP,0.0,ERY,0.0,FUD,0.12799,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.8738972800212886
0.0,CIP,0.0,ERY,0.0,FUD,0.2453,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.5989370180997728
0.0,CIP,0.0,ERY,0.0,FUD,0.46389,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.3709586487276818
0.0,CIP,0.0,ERY,0.0,FUD,0.88494,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.1955741669846545
0.0,CIP,0.0,ERY,0.0,FUD,1.6786,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.0
0.0,CIP,0.0,ERY,0.0,FUD,3.2002,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.05886558179774978
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.00069333,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.00081904676275
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0010133,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9859642203645516
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.00152,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.0008190986121301
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.00224,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.960534677223169
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0033333,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9900946597882542
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0047999,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.0008190963450143
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0074664,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9732367137050943
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.011199,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9422575634851554
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.016532,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.854696256029965
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.02453,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.7482321088441147
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.03626,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.5613002003051927
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.054385,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.25929999840974344
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.080501,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.19855304154502496
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.11993,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.14484586048573153
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.17904,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,7.568936128148131e-08
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,4e-05,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9852980032959725
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,7.33e-05,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.0008190974404574
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.00014,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.0008190980125038
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.00026667,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.000817125258205
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.00051999,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9692534780204975
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0010066,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9487460941853708
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0019999,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9621846621884478
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0037331,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.0006675269683434
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0073323,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9909171186816779
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.014129,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.8333221644541694
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.027452,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.5466744522260438
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.053143,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.29716445928596674
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.10299,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.29349467666304757
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.19934,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.047834616368275754
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.38593,TET,0.0,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.04681594842078053
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.031111,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.000819096298429
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.038889,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.8983344124536727
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.048888,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9863668386701578
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.062221,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9485071145211315
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.075554,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9717100403468442
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.09333,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9547222886996213
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.11555,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9618018412277647
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.14666,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.884829179290391
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.18221,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.8669835888574147
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.22664,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.8271702643085099
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.2844,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.6627882279076982
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.35549,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.5121148457138632
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.44433,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.21870710868706725
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.55538,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.05697250443442677
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.69306,TMP,0.0,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.03532516378948079
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.76209,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9867025080368103
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.81267,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.990066821381273
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.86858,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,1.0008099676854059
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.92714,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.8967068398485503
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.98836,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9520387736907195
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.0549,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9119424542453409
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.1267,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9620268105161831
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.2039,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.877163318505221
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.2837,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9070266460206698
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.3715,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.8482658337794676
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.4645,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.7695632660211861
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.5629,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.6355187680153137
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.6665,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.408429913938427
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.7808,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.15472639726595422
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.9004,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.18031083917279458
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0045331,IPM,0.0,none,SA,norm_gr_2,1.000689198442362
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0050664,IPM,0.0,none,SA,norm_gr_2,0.9952690825193982
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.005333,IPM,0.0,none,SA,norm_gr_2,1.00081909864687
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0058663,IPM,0.0,none,SA,norm_gr_2,1.0008187341883248
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0063996,IPM,0.0,none,SA,norm_gr_2,1.000809651564757
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0069328,IPM,0.0,none,SA,norm_gr_2,0.9878312736401204
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0074661,IPM,0.0,none,SA,norm_gr_2,0.9419920885473978
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.008266,IPM,0.0,none,SA,norm_gr_2,0.9463940504625558
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0090659,IPM,0.0,none,SA,norm_gr_2,0.9482251457248376
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0095991,IPM,0.0,none,SA,norm_gr_2,0.8520348461636691
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.010666,IPM,0.0,none,SA,norm_gr_2,0.6742455605886629
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.011465,IPM,0.0,none,SA,norm_gr_2,0.3861026635432273
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.012532,IPM,0.0,none,SA,norm_gr_2,0.24037445901520924
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.013598,IPM,0.0,none,SA,norm_gr_2,0.143555106124844
0.0,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.014665,IPM,0.0,none,SA,norm_gr_2,0.0
0.029328,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.98836,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9327851486494334
0.036437,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.0549,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.725097298979839
0.045323,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.1267,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.7149629731612164
0.056874,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.2039,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.5193224276410825
0.0702,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.2837,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.28732000002923125
0.08708,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.3715,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.1391628187583757
0.10751,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.4645,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.09182194581629512
0.13327,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.5629,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.13424502346602366
0.16523,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.6665,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.0388373632748248
0.20519,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.7808,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.03249973141700892
0.254,CIP,0.0,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.9004,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.06474341854485079
0.0,CIP,0.0048,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0063996,IPM,0.0,none,SA,norm_gr_2,1.00080954429436
0.0,CIP,0.0079999,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0069328,IPM,0.0,none,SA,norm_gr_2,0.9535881029562605
0.0,CIP,0.012933,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0074661,IPM,0.0,none,SA,norm_gr_2,0.9013076765437879
0.0,CIP,0.0212,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.008266,IPM,0.0,none,SA,norm_gr_2,0.7532522986338469
0.0,CIP,0.034665,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0090659,IPM,0.0,none,SA,norm_gr_2,0.36900833455583304
0.0,CIP,0.055997,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0095991,IPM,0.0,none,SA,norm_gr_2,0.05172494260449504
0.0,CIP,0.093325,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.010666,IPM,0.0,none,SA,norm_gr_2,0.0013750166824346148
0.0,CIP,0.15198,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.011465,IPM,0.0,none,SA,norm_gr_2,0.011113423184716632
0.0,CIP,0.24794,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.012532,IPM,0.0,none,SA,norm_gr_2,6.382061681719864e-08
0.0,CIP,0.40517,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.013598,IPM,0.0,none,SA,norm_gr_2,0.004788315845203642
0.0,CIP,0.66356,ERY,0.0,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.014665,IPM,0.0,none,SA,norm_gr_2,4.2000825974937477e-11
0.0,CIP,0.0,ERY,0.00015333,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0063996,IPM,0.0,none,SA,norm_gr_2,1.0007510606285916
0.0,CIP,0.0,ERY,0.00030666,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0069328,IPM,0.0,none,SA,norm_gr_2,0.964685963354007
0.0,CIP,0.0,ERY,0.00061999,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0074661,IPM,0.0,none,SA,norm_gr_2,0.9796159717266967
0.0,CIP,0.0,ERY,0.0012,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.008266,IPM,0.0,none,SA,norm_gr_2,0.9734881560847828
0.0,CIP,0.0,ERY,0.0025332,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0090659,IPM,0.0,none,SA,norm_gr_2,0.8358113193530287
0.0,CIP,0.0,ERY,0.0050661,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.0095991,IPM,0.0,none,SA,norm_gr_2,0.7006602421990538
0.0,CIP,0.0,ERY,0.010265,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.010666,IPM,0.0,none,SA,norm_gr_2,0.43002273155508347
0.0,CIP,0.0,ERY,0.020925,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.011465,IPM,0.0,none,SA,norm_gr_2,0.17139521589326015
0.0,CIP,0.0,ERY,0.042231,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.012532,IPM,0.0,none,SA,norm_gr_2,0.0008832325345168189
0.0,CIP,0.0,ERY,0.085454,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.013598,IPM,0.0,none,SA,norm_gr_2,0.04167621230552893
0.0,CIP,0.0,ERY,0.173,FUD,0.0,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.0,FEP,0.014665,IPM,0.0,none,SA,norm_gr_2,0.023977831557277302
0.0,CIP,0.0,ERY,0.0,FUD,0.0050667,LZD,0.0,MUP,0.0,TET,0.0,TMP,0.98836,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9927644640217196
0.0,CIP,0.0,ERY,0.0,FUD,0.0098666,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.0549,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.998761707499567
0.0,CIP,0.0,ERY,0.0,FUD,0.018666,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.1267,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9177609398803422
0.0,CIP,0.0,ERY,0.0,FUD,0.035466,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.2039,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.9553502019042273
0.0,CIP,0.0,ERY,0.0,FUD,0.069331,LZD,0.0,MUP,0.0,TET,0.0,TMP,1.2837,FEP,0.0,IPM,0.0,none,SA,norm_gr_2,0.7892706120675113
