drug0_conc,drug0_name,drug1_conc,drug1_name,drug2_conc,drug2_name,drug3_conc,drug3_name,drug4_conc,drug4_name,drug5_conc,drug5_name,drug6_conc,drug6_name,drug7_conc,drug7_name,drug8_conc,drug8_name,drug9_conc,drug9_name,sample,variable,value,bliss,num_drugs,loewe
0.015998,CIP,0.0,ERY,2e-05,FUD,0.0008,LZD,0.0010133,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9526209790961829,0.045997957706326864,4.0,0.33065390782816617
0.019552,CIP,0.0,ERY,4e-05,FUD,0.0013333,LZD,0.00152,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006248090733292,-0.003694149331864627,4.0,
0.023996,CIP,0.0,ERY,7.3333e-05,FUD,0.0026667,LZD,0.00224,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006245352151764,-0.007517776530158726,4.0,
0.029328,CIP,0.0,ERY,0.00015333,FUD,0.0050667,LZD,0.0033333,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006248100893733,-0.01623991731306318,4.0,
0.036437,CIP,0.0,ERY,0.00030666,FUD,0.0098666,LZD,0.0047999,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9239734482285902,0.040416902554968104,4.0,-0.12114109044375371
0.045323,CIP,0.0,ERY,0.00061999,FUD,0.018666,LZD,0.0074664,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9771054698182281,-0.06177874189972976,4.0,-0.532337123681905
0.056874,CIP,0.0,ERY,0.0012,FUD,0.035466,LZD,0.011199,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9545124029694947,-0.14469912718174072,4.0,-0.5763482419250066
0.0702,CIP,0.0,ERY,0.0025332,FUD,0.069331,LZD,0.016532,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.6459448406504164,-0.03326591051452443,4.0,-0.2798448375759927
0.08708,CIP,0.0,ERY,0.0050661,FUD,0.12799,LZD,0.02453,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.4141036612351992,-0.077347772289529,4.0,-0.2716429499471626
0.10751,CIP,0.0,ERY,0.010265,FUD,0.2453,LZD,0.03626,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.23005182147661557,-0.12734469985805635,4.0,-0.2837298925768926
0.13327,CIP,0.0,ERY,0.020925,FUD,0.46389,LZD,0.054385,MUP,0.0,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.019435677970942627,-0.005890579023407569,4.0,0.05445943577614577
0.015998,CIP,0.0,ERY,2e-05,FUD,0.0008,LZD,0.0,MUP,0.0,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9689441026653667,0.029767934717379485,4.0,0.14634176769847246
0.019552,CIP,0.0,ERY,4e-05,FUD,0.0013333,LZD,0.0,MUP,0.0,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006247990032229,-0.0034805840977500946,4.0,
0.023996,CIP,0.0,ERY,7.3333e-05,FUD,0.0026667,LZD,0.0,MUP,0.0,TET,0.062221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9763530565274948,0.017056791361583667,4.0,-0.10505566245195351
0.029328,CIP,0.0,ERY,0.00015333,FUD,0.0050667,LZD,0.0,MUP,0.0,TET,0.075554,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9932196224080815,-0.007658501364090742,4.0,-0.4100747588069128
0.036437,CIP,0.0,ERY,0.00030666,FUD,0.0098666,LZD,0.0,MUP,0.0,TET,0.09333,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9410909705281008,0.02552594530088048,4.0,-0.2119132986707217
0.045323,CIP,0.0,ERY,0.00061999,FUD,0.018666,LZD,0.0,MUP,0.0,TET,0.11555,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.8616439463881385,0.06174655107359417,4.0,-0.20490641530021206
0.056874,CIP,0.0,ERY,0.0012,FUD,0.035466,LZD,0.0,MUP,0.0,TET,0.14666,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.8982123615572402,-0.07387798559697079,4.0,-0.405349491414769
0.0702,CIP,0.0,ERY,0.0025332,FUD,0.069331,LZD,0.0,MUP,0.0,TET,0.18221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.7966774765931869,-0.16023905255453608,4.0,-0.4300785327267016
0.08708,CIP,0.0,ERY,0.0050661,FUD,0.12799,LZD,0.0,MUP,0.0,TET,0.22664,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.5006985784466871,-0.1368888218495103,4.0,-0.35482394892568
0.10751,CIP,0.0,ERY,0.010265,FUD,0.2453,LZD,0.0,MUP,0.0,TET,0.2844,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.0014553651911588597,0.11425348650808581,4.0,0.4444266378611374
0.13327,CIP,0.0,ERY,0.020925,FUD,0.46389,LZD,0.0,MUP,0.0,TET,0.35549,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.0,0.016256260149602665,4.0,inf
0.0,CIP,0.0010667,ERY,2e-05,FUD,0.0008,LZD,0.0,MUP,0.0,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006246787516235,-0.0014877218866141684,4.0,
0.0,CIP,0.0018667,ERY,4e-05,FUD,0.0013333,LZD,0.0,MUP,0.0,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006156610275811,-0.0027979963920520268,4.0,
0.0,CIP,0.0029333,ERY,7.3333e-05,FUD,0.0026667,LZD,0.0,MUP,0.0,TET,0.062221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9681076535318016,0.026675008482650253,4.0,0.08495589535692694
0.0,CIP,0.0048,ERY,0.00015333,FUD,0.0050667,LZD,0.0,MUP,0.0,TET,0.075554,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9875700235201973,0.0002736181765825574,4.0,-0.2588270569641596
0.0,CIP,0.0079999,ERY,0.00030666,FUD,0.0098666,LZD,0.0,MUP,0.0,TET,0.09333,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9227478577626498,0.04781501842529157,4.0,-0.06877774536992891
0.0,CIP,0.012933,ERY,0.00061999,FUD,0.018666,LZD,0.0,MUP,0.0,TET,0.11555,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9513034730207911,-0.02028703579688451,4.0,-0.3474404839308923
0.0,CIP,0.0212,ERY,0.0012,FUD,0.035466,LZD,0.0,MUP,0.0,TET,0.14666,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9218274610003276,-0.08325743597029533,4.0,-0.4380750980807949
0.0,CIP,0.034665,ERY,0.0025332,FUD,0.069331,LZD,0.0,MUP,0.0,TET,0.18221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.5853977685357021,0.06633868816800048,4.0,-0.1928342062836406
0.0,CIP,0.055997,ERY,0.0050661,FUD,0.12799,LZD,0.0,MUP,0.0,TET,0.22664,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.358229729638141,0.018417143793530544,4.0,-0.18904460423150793
0.0,CIP,0.093325,ERY,0.010265,FUD,0.2453,LZD,0.0,MUP,0.0,TET,0.2844,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.18166714601949396,-0.06533482525675821,4.0,-0.19617705650152562
0.0,CIP,0.15198,ERY,0.020925,FUD,0.46389,LZD,0.0,MUP,0.0,TET,0.35549,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.24963234367196707,-0.2338171625916296,4.0,-0.48953147962508603
0.0,CIP,0.0010667,ERY,0.0,FUD,0.0,LZD,0.0010133,MUP,7.3333e-05,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9950832934171489,0.003716671226518309,4.0,-0.04279038568651016
0.0,CIP,0.0018667,ERY,0.0,FUD,0.0,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006246794292741,-0.0036179890879645127,4.0,
0.0,CIP,0.0029333,ERY,0.0,FUD,0.0,LZD,0.00224,MUP,0.00026667,TET,0.062221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9755167741119508,0.017485903407493675,4.0,-0.07077172776691838
0.0,CIP,0.0048,ERY,0.0,FUD,0.0,LZD,0.0033333,MUP,0.00051999,TET,0.075554,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9834172160639975,0.0005227469648357852,4.0,-0.2989060526830123
0.0,CIP,0.0079999,ERY,0.0,FUD,0.0,LZD,0.0047999,MUP,0.0010066,TET,0.09333,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9427645573145534,0.02030257967177518,4.0,-0.22096790197394608
0.0,CIP,0.012933,ERY,0.0,FUD,0.0,LZD,0.0074664,MUP,0.0019999,TET,0.11555,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.968912302594638,-0.056078471609765645,4.0,-0.5200506771216546
0.0,CIP,0.0212,ERY,0.0,FUD,0.0,LZD,0.011199,MUP,0.0037331,TET,0.14666,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.7650835078008217,0.038184547841970895,4.0,-0.25693546711500226
0.0,CIP,0.034665,ERY,0.0,FUD,0.0,LZD,0.016532,MUP,0.0073323,TET,0.18221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.5342365411943043,0.06882463851915566,4.0,-0.2281744011052089
0.0,CIP,0.055997,ERY,0.0,FUD,0.0,LZD,0.02453,MUP,0.014129,TET,0.22664,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.2696658554716773,0.056342260212374096,4.0,-0.181995999060275
0.0,CIP,0.093325,ERY,0.0,FUD,0.0,LZD,0.03626,MUP,0.027452,TET,0.2844,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.17351610723052593,-0.07898507202859867,4.0,-0.24903652559935327
0.0,CIP,0.15198,ERY,0.0,FUD,0.0,LZD,0.054385,MUP,0.053143,TET,0.35549,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.0,0.012294624760231125,4.0,inf
0.0,CIP,0.0,ERY,0.0,FUD,0.0008,LZD,0.0010133,MUP,7.3333e-05,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006246005629202,-0.0014931545934234736,4.0,
0.0,CIP,0.0,ERY,0.0,FUD,0.0013333,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006244412969967,-0.0027106397735428,4.0,
0.0,CIP,0.0,ERY,0.0,FUD,0.0026667,LZD,0.00224,MUP,0.00026667,TET,0.062221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.0006248102060789,-0.0057645155590497765,4.0,
0.0,CIP,0.0,ERY,0.0,FUD,0.0050667,LZD,0.0033333,MUP,0.00051999,TET,0.075554,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9929889330366879,-0.004895142813606368,4.0,-0.37901817201264865
0.0,CIP,0.0,ERY,0.0,FUD,0.0098666,LZD,0.0047999,MUP,0.0010066,TET,0.09333,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9835568202707385,-0.011137268631635333,4.0,-0.38644109725162645
0.0,CIP,0.0,ERY,0.0,FUD,0.018666,LZD,0.0074664,MUP,0.0019999,TET,0.11555,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9693259222530503,-0.03753359615326468,4.0,-0.45087698259140585
0.0,CIP,0.0,ERY,0.0,FUD,0.035466,LZD,0.011199,MUP,0.0037331,TET,0.14666,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.8749139002544318,-0.035762846909749846,4.0,-0.3421997148847281
0.0,CIP,0.0,ERY,0.0,FUD,0.069331,LZD,0.016532,MUP,0.0073323,TET,0.18221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.8768319589876158,-0.22099936540859366,4.0,-0.5339135288067098
0.0,CIP,0.0,ERY,0.0,FUD,0.12799,LZD,0.02453,MUP,0.014129,TET,0.22664,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.4478744176315365,-0.06936661051328585,4.0,-0.2884751444854133
0.0,CIP,0.0,ERY,0.0,FUD,0.2453,LZD,0.03626,MUP,0.027452,TET,0.2844,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.3428879783899262,-0.22385816345353493,4.0,-0.3900757362045162
0.0,CIP,0.0,ERY,0.0,FUD,0.46389,LZD,0.054385,MUP,0.053143,TET,0.35549,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.007170117382716086,0.008740210023225265,4.0,0.22510277797175723
0.012443,CIP,0.00066667,ERY,6.6667e-06,FUD,0.00026667,LZD,0.00069333,MUP,4e-05,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.000624810197207,-0.0013552279561246383,6.0,
0.015998,CIP,0.0010667,ERY,2e-05,FUD,0.0008,LZD,0.0010133,MUP,7.3333e-05,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9986492184437358,-0.0004682380671954256,6.0,-0.3685421713460771
0.019552,CIP,0.0018667,ERY,4e-05,FUD,0.0013333,LZD,0.00152,MUP,0.00014,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9163490551132828,0.07941640837770914,6.0,0.2267556565336145
0.023996,CIP,0.0029333,ERY,7.3333e-05,FUD,0.0026667,LZD,0.00224,MUP,0.00026667,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9793351237086511,0.01115977252814937,6.0,-0.17651275437453529
0.029328,CIP,0.0048,ERY,0.00015333,FUD,0.0050667,LZD,0.0033333,MUP,0.00051999,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.8942370672019836,0.08388602212907315,6.0,-0.01988642017848463
0.036437,CIP,0.0079999,ERY,0.00030666,FUD,0.0098666,LZD,0.0047999,MUP,0.0010066,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9295736925627066,0.019564954279147506,6.0,-0.27132784974480845
0.045323,CIP,0.012933,ERY,0.00061999,FUD,0.018666,LZD,0.0074664,MUP,0.0019999,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.7206233204270075,0.1600631272929166,6.0,-0.13414528395838976
0.056874,CIP,0.0212,ERY,0.0012,FUD,0.035466,LZD,0.011199,MUP,0.0037331,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.6379800222071329,0.09975138571480491,6.0,-0.23646812015837768
0.0702,CIP,0.034665,ERY,0.0025332,FUD,0.069331,LZD,0.016532,MUP,0.0073323,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.42774788857532475,0.060672803240013395,6.0,-0.24942555328172963
0.08708,CIP,0.055997,ERY,0.0050661,FUD,0.12799,LZD,0.02453,MUP,0.014129,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.16167996798509182,0.03776523314994559,6.0,-0.15945662667203664
0.10751,CIP,0.093325,ERY,0.010265,FUD,0.2453,LZD,0.03626,MUP,0.027452,TET,0.0,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,7.406267050341278e-13,0.032035356292312696,6.0,3.2708426668689388
0.012443,CIP,0.00066667,ERY,6.6667e-06,FUD,0.00026667,LZD,0.00069333,MUP,0.0,TET,0.031111,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9860133283368384,0.013126380443743924,6.0,0.04629990607807613
0.015998,CIP,0.0010667,ERY,2e-05,FUD,0.0008,LZD,0.0010133,MUP,0.0,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9667835142604905,0.031095654494697866,6.0,0.042093342729178626
0.019552,CIP,0.0018667,ERY,4e-05,FUD,0.0013333,LZD,0.00152,MUP,0.0,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9995219162313079,-0.004466021571385648,6.0,-0.8148190218060758
0.023996,CIP,0.0029333,ERY,7.3333e-05,FUD,0.0026667,LZD,0.00224,MUP,0.0,TET,0.062221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9623252347781609,0.026422495886365915,6.0,-0.19559266034239123
0.029328,CIP,0.0048,ERY,0.00015333,FUD,0.0050667,LZD,0.0033333,MUP,0.0,TET,0.075554,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9025382044837362,0.07220068866207874,6.0,-0.1662487609969491
0.036437,CIP,0.0079999,ERY,0.00030666,FUD,0.0098666,LZD,0.0047999,MUP,0.0,TET,0.09333,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9400345991917513,0.0023318622543694323,6.0,-0.39593972137370614
0.045323,CIP,0.012933,ERY,0.00061999,FUD,0.018666,LZD,0.0074664,MUP,0.0,TET,0.11555,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.7992894916726478,0.06916577917382982,6.0,-0.31352801804259683
0.056874,CIP,0.0212,ERY,0.0012,FUD,0.035466,LZD,0.011199,MUP,0.0,TET,0.14666,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.7139649710050647,0.0007489795628973228,6.0,-0.3878735613764359
0.0702,CIP,0.034665,ERY,0.0025332,FUD,0.069331,LZD,0.016532,MUP,0.0,TET,0.18221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.5384408954021416,-0.07530009692290268,6.0,-0.41093783616282237
0.08708,CIP,0.055997,ERY,0.0050661,FUD,0.12799,LZD,0.02453,MUP,0.0,TET,0.22664,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.3425646109508103,-0.15673421151679168,6.0,-0.42383624897147976
0.10751,CIP,0.093325,ERY,0.010265,FUD,0.2453,LZD,0.03626,MUP,0.0,TET,0.2844,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.0,0.030529207187737748,6.0,inf
0.012443,CIP,0.00066667,ERY,6.6667e-06,FUD,0.00026667,LZD,0.0,MUP,4e-05,TET,0.031111,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9954166249592108,0.0039006500920654164,6.0,-0.048500025425124015
0.015998,CIP,0.0010667,ERY,2e-05,FUD,0.0008,LZD,0.0,MUP,7.3333e-05,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9817090551838037,0.01656498494258629,6.0,0.014870791505855222
0.019552,CIP,0.0018667,ERY,4e-05,FUD,0.0013333,LZD,0.0,MUP,0.00014,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9725333425674099,0.02344542648780712,6.0,-0.05018861612032775
0.023996,CIP,0.0029333,ERY,7.3333e-05,FUD,0.0026667,LZD,0.0,MUP,0.00026667,TET,0.062221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9923399342725608,-0.0015427459537649124,6.0,-0.3931218186016536
0.029328,CIP,0.0048,ERY,0.00015333,FUD,0.0050667,LZD,0.0,MUP,0.00051999,TET,0.075554,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9246107948884454,0.054681040565580874,6.0,-0.14785072560413962
0.036437,CIP,0.0079999,ERY,0.00030666,FUD,0.0098666,LZD,0.0,MUP,0.0010066,TET,0.09333,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.830378521238465,0.12095147782150406,6.0,-0.1436375908363537
0.045323,CIP,0.012933,ERY,0.00061999,FUD,0.018666,LZD,0.0,MUP,0.0019999,TET,0.11555,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.754286175692884,0.13415887050084696,6.0,-0.2130574358066152
0.056874,CIP,0.0212,ERY,0.0012,FUD,0.035466,LZD,0.0,MUP,0.0037331,TET,0.14666,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.6519700291391054,0.09898994886823198,6.0,-0.28521525604512954
0.0702,CIP,0.034665,ERY,0.0025332,FUD,0.069331,LZD,0.0,MUP,0.0073323,TET,0.18221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.4778634608252146,0.029498029960628336,6.0,-0.32266515532261514
0.08708,CIP,0.055997,ERY,0.0050661,FUD,0.12799,LZD,0.0,MUP,0.014129,TET,0.22664,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.24903875653376242,-0.033570779695741154,6.0,-0.30399245243303374
0.10751,CIP,0.093325,ERY,0.010265,FUD,0.2453,LZD,0.0,MUP,0.027452,TET,0.2844,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.1864704938722034,-0.1503797707360625,6.0,-0.41111322321302474
0.012443,CIP,0.00066667,ERY,6.6667e-06,FUD,0.0,LZD,0.00069333,MUP,4e-05,TET,0.031111,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9648831795032135,0.03425838195078301,6.0,0.17819949184146733
0.015998,CIP,0.0010667,ERY,2e-05,FUD,0.0,LZD,0.0010133,MUP,7.3333e-05,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9882296840530814,0.009692170672585876,6.0,-0.1121608760892383
0.019552,CIP,0.0018667,ERY,4e-05,FUD,0.0,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.944167829888552,0.0509592986300893,6.0,-0.002458986629515653
0.023996,CIP,0.0029333,ERY,7.3333e-05,FUD,0.0,LZD,0.00224,MUP,0.00026667,TET,0.062221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.8994678041098658,0.08948972113525155,6.0,-0.0326730847910262
0.029328,CIP,0.0048,ERY,0.00015333,FUD,0.0,LZD,0.0033333,MUP,0.00051999,TET,0.075554,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9151726492144314,0.06003980201986725,6.0,-0.18897276494710608
0.036437,CIP,0.0079999,ERY,0.00030666,FUD,0.0,LZD,0.0047999,MUP,0.0010066,TET,0.09333,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9350073858168891,0.008503403873827198,6.0,-0.3781688385876132
0.045323,CIP,0.012933,ERY,0.00061999,FUD,0.0,LZD,0.0074664,MUP,0.0019999,TET,0.11555,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.7990739289568365,0.07124497119816686,6.0,-0.3130986431242246
0.056874,CIP,0.0212,ERY,0.0012,FUD,0.0,LZD,0.011199,MUP,0.0037331,TET,0.14666,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.7079647602149531,0.010221169456253287,6.0,-0.38262874872127944
0.0702,CIP,0.034665,ERY,0.0025332,FUD,0.0,LZD,0.016532,MUP,0.0073323,TET,0.18221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.46453518394654375,0.002345650434963875,6.0,-0.3599285763941207
0.08708,CIP,0.055997,ERY,0.0050661,FUD,0.0,LZD,0.02453,MUP,0.014129,TET,0.22664,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.327870365681865,-0.1427497602813937,6.0,-0.4163843954607139
0.10751,CIP,0.093325,ERY,0.010265,FUD,0.0,LZD,0.03626,MUP,0.027452,TET,0.2844,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.010340646088565867,0.01888369209806616,6.0,0.07386376607241792
0.012443,CIP,0.00066667,ERY,0.0,FUD,0.00026667,LZD,0.00069333,MUP,4e-05,TET,0.031111,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9572128388880619,0.04192415038718833,6.0,0.20538611711275515
0.015998,CIP,0.0010667,ERY,0.0,FUD,0.0008,LZD,0.0010133,MUP,7.3333e-05,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9626932823917675,0.03520136992788081,6.0,0.0585406752330153
0.019552,CIP,0.0018667,ERY,0.0,FUD,0.0013333,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9535043964366062,0.041593656006363444,6.0,-0.03308889734945703
0.023996,CIP,0.0029333,ERY,0.0,FUD,0.0026667,LZD,0.00224,MUP,0.00026667,TET,0.062221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9506712966878804,0.038143229670187906,6.0,-0.15327988886676616
0.029328,CIP,0.0048,ERY,0.0,FUD,0.0050667,LZD,0.0033333,MUP,0.00051999,TET,0.075554,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.8865944768767312,0.08835381440827628,6.0,-0.1414966847878165
0.036437,CIP,0.0079999,ERY,0.0,FUD,0.0098666,LZD,0.0047999,MUP,0.0010066,TET,0.09333,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9130702360845702,0.029767660196686196,6.0,-0.3293358161363668
0.045323,CIP,0.012933,ERY,0.0,FUD,0.018666,LZD,0.0074664,MUP,0.0019999,TET,0.11555,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.8643885221086267,0.004840041764768932,6.0,-0.3974646984176716
0.056874,CIP,0.0212,ERY,0.0,FUD,0.035466,LZD,0.011199,MUP,0.0037331,TET,0.14666,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.697774558286831,0.018094053975867386,6.0,-0.377858417334418
0.0702,CIP,0.034665,ERY,0.0,FUD,0.069331,LZD,0.016532,MUP,0.0073323,TET,0.18221,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.4602064288256006,0.005501736204382712,6.0,-0.35896630388234824
0.08708,CIP,0.055997,ERY,0.0,FUD,0.12799,LZD,0.02453,MUP,0.014129,TET,0.22664,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.2817462656876771,-0.09453206965461267,6.0,-0.37726514972644365
0.10751,CIP,0.093325,ERY,0.0,FUD,0.2453,LZD,0.03626,MUP,0.027452,TET,0.2844,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.038281023998741205,-0.007644432416299366,6.0,-0.13950264909381058
0.012443,CIP,0.0,ERY,6.6667e-06,FUD,0.00026667,LZD,0.00069333,MUP,4e-05,TET,0.031111,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9482010700870837,0.05110650624263957,6.0,0.2590562442483903
0.015998,CIP,0.0,ERY,2e-05,FUD,0.0008,LZD,0.0010133,MUP,7.3333e-05,TET,0.038889,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,1.00062310012433,-0.002370055499595458,6.0,
0.019552,CIP,0.0,ERY,4e-05,FUD,0.0013333,LZD,0.00152,MUP,0.00014,TET,0.048888,TMP,0.0,none,0.0,none,0.0,none,SA,norm_gr_2,0.9430474584050571,0.05298507120535123,6.0,0.034952495845723075
